<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2023-12-22 23:00:00,1316.0,1316.0,1316.0,1316.0,1.0
2024-01-03 23:00:00,1180.0,1203.0,1180.0,1203.0,2.0
2024-01-04 23:00:00,1174.24,1174.24,1174.24,1174.24,1.0
2024-01-09 23:00:00,1194.08,1194.08,1184.16,1184.16,2.0
2024-01-15 23:00:00,1176.28,1176.28,1176.28,1176.28,1.0
2024-01-16 23:00:00,1163.4,1165.49,1163.4,1165.49,2.0
2024-01-17 23:00:00,1072.15,1133.19,1057.95,1057.95,15.0
2024-01-18 23:00:00,1095.0,1096.7,1056.7,1066.2,16.0
2024-01-22 23:00:00,1075.0,1108.14,1075.0,1077.0,4.0
2024-01-23 23:00:00,1078.0,1132.41,1078.0,1080.09,12.0
2024-01-25 23:00:00,1090.43,1090.43,1080.0,1080.0,14.0
2024-01-26 23:00:00,1066.12,1066.12,1060.55,1060.55,3.0
2024-01-29 23:00:00,1101.67,1105.93,1089.69,1089.69,4.0
2024-01-30 23:00:00,1083.64,1083.64,1075.5,1075.5,2.0
2024-01-31 23:00:00,1117.77,1135.45,1082.6,1082.6,4.0
2024-02-01 23:00:00,1125.0,1125.0,1087.51,1087.51,7.0
2024-02-02 23:00:00,1112.92,1139.98,1086.98,1087.0,10.0
2024-02-05 23:00:00,1081.01,1097.0,1071.5,1071.5,9.0
2024-02-06 23:00:00,1086.37,1086.37,1086.37,1086.37,1.0
2024-02-07 23:00:00,1071.24,1089.97,1065.82,1075.0,4.0
2024-02-08 23:00:00,1072.0,1104.78,1014.0,1027.0,68.0
2024-02-09 23:00:00,1015.3,1034.99,1002.31,1009.99,46.0
2024-02-12 23:00:00,1010.0,1025.17,993.53,1015.6,41.0
2024-02-13 23:00:00,1001.03,1024.95,995.0,995.0,17.0
2024-02-14 23:00:00,1000.0,1034.7,961.86,1034.7,34.0
2024-02-15 23:00:00,1040.0,1062.0,1040.0,1062.0,24.0
2024-02-16 23:00:00,1053.89,1053.89,1046.95,1046.95,2.0
2024-02-19 23:00:00,1062.1,1062.1,1062.1,1062.1,1.0
2024-02-20 23:00:00,1029.09,1064.76,1029.09,1064.76,5.0
2024-02-21 23:00:00,1060.95,1060.95,1054.0,1054.0,4.0
2024-02-22 23:00:00,1050.0,1051.0,1036.71,1051.0,8.0
2024-02-26 23:00:00,1065.52,1087.15,1044.0,1044.0,4.0
2024-02-27 23:00:00,1059.0,1059.0,1045.01,1045.01,2.0
2024-02-28 23:00:00,1040.0,1040.0,1040.0,1040.0,1.0
2024-02-29 23:00:00,1028.99,1046.0,1028.99,1046.0,4.0
2024-03-04 23:00:00,1051.0,1051.0,1051.0,1051.0,1.0
2024-03-05 23:00:00,1047.5,1047.5,1046.0,1046.0,3.0
2024-03-06 23:00:00,1055.0,1114.06,1053.0,1114.06,18.0
2024-03-07 23:00:00,1128.0,1174.32,1091.37,1156.8,34.0
2024-03-11 23:00:00,1135.36,1150.0,1124.24,1140.0,24.0
2024-03-12 23:00:00,1149.97,1159.99,1126.0,1138.23,22.0
2024-03-13 23:00:00,1140.5,1160.0,1123.75,1143.0,8.0
2024-03-14 23:00:00,1173.05,1184.64,1143.0,1143.0,21.0
2024-03-15 23:00:00,1146.6,1172.76,1144.24,1160.2,20.0
2024-03-18 23:00:00,1160.5,1160.5,1112.02,1147.05,30.0
2024-03-19 23:00:00,1125.5,1129.91,1087.0,1091.08,99.0
2024-03-20 23:00:00,1091.1,1108.37,1086.0,1098.67,14.0
2024-03-21 23:00:00,1104.5,1182.0,1100.87,1100.87,95.0
2024-03-22 23:00:00,1111.14,1123.1,1099.42,1099.42,89.0
2024-03-25 23:00:00,1093.06,1115.6,1088.21,1106.61,45.0
2024-03-26 23:00:00,1103.94,1108.54,1097.4,1098.33,36.0
2024-03-27 23:00:00,1092.53,1092.53,1071.01,1075.35,103.0
2024-03-28 23:00:00,1075.98,1103.17,1075.98,1099.0,40.0
2024-03-29 23:00:00,1106.71,1106.71,1103.5,1105.43,6.0
2024-04-01 23:00:00,1104.49,1115.57,1092.0,1094.37,45.0
2024-04-02 23:00:00,1095.54,1113.0,1094.0,1096.81,64.0
