<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2023-09-29 23:00:00,3602.0,3602.0,3602.0,3602.0,1.0
2023-10-05 23:00:00,3663.1,3663.1,3663.1,3663.1,1.0
2023-10-12 23:00:00,3645.0,3712.45,3645.0,3712.45,2.0
2023-10-13 23:00:00,3426.85,3585.65,3426.85,3585.65,2.0
2023-10-19 23:00:00,3744.35,3744.35,3672.45,3672.45,4.0
2023-10-23 23:00:00,3938.15,3938.15,3938.15,3938.15,1.0
2023-10-24 23:00:00,3883.05,3883.05,3883.05,3883.05,1.0
2023-10-27 23:00:00,3708.25,3773.15,3708.25,3773.15,2.0
2023-11-01 23:00:00,3532.55,3532.55,3532.55,3532.55,1.0
2023-11-03 23:00:00,3678.0,3678.0,3678.0,3678.0,1.0
2023-11-06 23:00:00,3863.8,3863.8,3682.3,3682.3,2.0
2023-11-21 23:00:00,3890.5,3890.5,3890.5,3890.5,1.0
2023-12-01 23:00:00,4300.0,4300.0,4197.55,4197.55,2.0
2023-12-04 23:00:00,4156.0,4300.0,4098.6,4098.6,4.0
2023-12-12 23:00:00,4144.95,4144.95,4144.95,4144.95,1.0
2023-12-13 23:00:00,4182.7,4247.0,4182.7,4247.0,3.0
2023-12-21 23:00:00,4250.9,4250.9,4250.9,4250.9,1.0
2023-12-25 23:00:00,4100.05,4100.05,4100.05,4100.05,1.0
2023-12-27 23:00:00,4093.4,4093.4,4093.4,4093.4,1.0
2023-12-28 23:00:00,4030.0,4030.0,4030.0,4030.0,1.0
2023-12-29 23:00:00,4019.0,4019.0,4014.05,4014.05,4.0
2024-01-08 23:00:00,3856.05,3900.0,3856.05,3900.0,2.0
2024-01-12 23:00:00,3900.0,3900.0,3900.0,3900.0,1.0
2024-01-29 23:00:00,3977.7,3977.7,3977.7,3977.7,1.0
2024-02-05 23:00:00,3995.0,4191.25,3995.0,4165.4,3.0
2024-02-06 23:00:00,4098.1,4098.1,4098.1,4098.1,1.0
2024-02-07 23:00:00,3996.0,3996.0,3996.0,3996.0,1.0
2024-02-16 23:00:00,4005.3,4005.3,4005.3,4005.3,1.0
2024-03-19 23:00:00,3915.8,4017.5,3915.8,4017.5,2.0
2024-03-20 23:00:00,3938.3,4037.95,3920.75,4037.95,4.0
2024-03-25 23:00:00,3952.3,3952.3,3952.3,3952.3,1.0
2024-04-10 23:00:00,4125.5,4125.5,4125.5,4125.5,1.0
2024-04-11 23:00:00,4125.55,4125.55,4125.55,4125.55,2.0
2024-04-15 23:00:00,4016.55,4016.55,4016.5,4016.5,5.0
2024-04-16 23:00:00,4025.0,4025.0,4025.0,4025.0,1.0
2024-04-24 23:00:00,3985.7,3985.7,3985.7,3985.7,4.0
2024-05-15 23:00:00,4095.45,4095.45,4095.45,4095.45,2.0
2024-05-30 23:00:00,3820.65,3820.65,3820.65,3820.65,1.0
2024-05-31 23:00:00,3956.65,3956.65,3956.65,3956.65,1.0
